ev_id,Aircraft_Key,crew_no,crew_category,crew_age,crew_sex,crew_city,crew_res_state,crew_res_country,med_certf,med_crtf_vldty,date_lst_med,crew_rat_endorse,crew_inj_level,seatbelts_used,shldr_harn_used,crew_tox_perf,seat_occ_pic,pc_profession,bfr,bfr_date,ft_as_of,lchg_date,lchg_userid,seat_occ_row,infl_rest_inst,infl_rest_depl,child_restraint,med_crtf_limit,mr_faa_med_certf,pilot_flying,available_restraint,restraint_used
20230531192268,1,1,PLT,49,M,Las Vegas,NV,USA,CL3,,,,NONE,,,,LEFT,No,,3/16/22,,10/20/23,coln,,N,,,,,TRUE,4,4
20230531192271,1,1,PLT,30,M,Hettinger,ND,USA,CL2,WOWL,12/1/22,,MINR,,,,FRT,Yes,,1/21/23,,10/17/23,coln,,N,,,,,TRUE,L,L
20230531192272,1,1,PLT,28,F,Fairbanks,AK,USA,CL2,WOWL,4/19/23,,NONE,,,,FRT,Yes,,11/4/22,6/6/23,10/20/23,coln,,N,,,,,TRUE,4,4
20230531192272,1,2,PASS,,,Fairbanks,AK,USA,,,,,NONE,,,,REAR,,,,,10/20/23,coln,,N,,,,,FALSE,4,4
20230601192275,1,1,FLTI,44,M,Lake Orion,MI,USA,CL2,WWL,6/14/22,,NONE,,,,LEFT,Yes,,5/18/21,,9/28/23,coln,,N,,,Must Wear Corrective Lenses,,TRUE,3,3
20230601192275,1,2,DSTU,21,,Bloomfield,MI,USA,CL3,WOWL,7/15/20,,NONE,,,,RGT,UNK,,5/31/22,,9/28/23,coln,,N,,,None,,FALSE,3,3
20230601192276,1,1,PLT,59,M,Spicewood,TX,USA,CL2,WWL,8/12/22,,NONE,,,,LEFT,Yes,,4/20/22,,2/1/24,coln,,N,,,Holder shall posses glasses for near/intermediate vision,,TRUE,4,4
20230601192276,1,2,PASS,,M,Houston,TX,USA,,,,,NONE,,,,LEFT,,,,,2/1/24,coln,,N,,,,,FALSE,3,L
20230601192276,1,3,PASS,,F,Houston,TX,USA,,,,,NONE,,,,RGT,No,,,,2/1/24,coln,,N,,,,,FALSE,3,L
20230601192276,1,4,PASS,,F,Houston,TX,USA,,,,,NONE,,,,RGT,No,,,,2/1/24,coln,,N,,,,,FALSE,3,L
20230601192276,1,5,PASS,,M,Houston,TX,USA,,,,,NONE,,,,RGT,No,,,,2/1/24,coln,,N,,,,,FALSE,3,N
20230601192276,1,6,PASS,,F,San Antonio,TX,USA,,,,,NONE,,,,LEFT,No,,,,2/1/24,coln,,N,,,,,FALSE,3,L
20230601192276,1,7,PASS,,F,Austin,TX,USA,,,,,,,,,RGT,,,,,2/1/24,coln,1,N,,,,,FALSE,4,4
20230601192276,1,8,PASS,,,,,,,,,,NONE,,,,UNK,UNK,,,,2/1/24,coln,,N,,,,,FALSE,3,L
20230601192278,1,1,PLT,69,M,Paragould,AR,USA,CL2,WWL,10/31/22,,MINR,,,,SNGL,Yes,,9/1/21,,7/27/23,coln,,,,,Must wear corrective lenses,,TRUE,3,3
20230601192279,1,1,PLT,47,F,El Paso,TX,USA,CL1,WWL,3/7/23,,NONE,,,,RGT,Yes,,5/20/23,6/6/23,11/15/23,coln,,N,,,Must use corrective lenses,,TRUE,4,4
20230601192279,1,2,PASS,,M,El Paso,TX,USA,,,,,NONE,,,,LEFT,UNK,,,,11/15/23,coln,,N,,,,,FALSE,4,4
20230601192280,1,1,PLT,41,M,Dearborn Height,MI,USA,CL1,WOWL,2/27/23,,NONE,,,,RGT,Yes,,,6/3/23,8/31/23,coln,,N,,,None,,FALSE,N,N
20230601192280,1,2,DSTU,,M,,,,,,,,NONE,,,,LEFT,No,,,,8/31/23,coln,,,,,,,FALSE,,
20230601192281,1,1,PLT,43,M,Tucson,AZ,USA,CL2,WOWL,11/22/22,,NONE,,,,LEFT,Yes,,2/2/23,8/25/23,10/20/23,coln,,N,,,,,TRUE,3,L
20230601192281,1,2,PASS,,,,,,,,,,SERS,,,,RGT,,,,,10/20/23,coln,,N,,,,,FALSE,3,L
20230601192283,1,1,PLT,58,M,Forest Lake,MN,USA,CL3,WOWL,9/30/22,,NONE,,,,LEFT,No,,3/15/23,,9/28/23,coln,,N,,,,,TRUE,3,3
20230601192284,1,1,PLT,24,M,Naperville,IL,USA,CL1,WOWL,3/31/23,,NONE,,,,RGT,Yes,,7/10/22,,9/21/23,coln,,N,,,None,,TRUE,3,3
20230601192284,1,2,DSTU,19,F,Sugar Grove,IL,USA,CL1,WWL,11/1/22,,NONE,,,,LEFT,No,,,,9/21/23,coln,,N,,,Must Wear Corrective Lenses,,TRUE,3,3
20230601192286,1,1,PLT,80,M,Downers Grove,IL,USA,BASC,WWL,7/1/20,,NONE,,,,REAR,No,,8/1/22,5/31/23,3/20/24,hols,,N,,,"Must wear glasses. Special issuance for cardiac disease, heart attack.",,TRUE,L,L
20230602192290,1,1,PLT,59,,West Minister,MD,USA,CL1,WWL,3/9/23,,NONE,,,,LEFT,Yes,,,,11/15/23,warl,,N,,,Must use corrective lenses to meet vision standards at all required distances,,FALSE,5,5
20230602192290,1,2,PLT,41,,Bel Air,MD,USA,CL1,WWL,10/17/22,,NONE,,,,RGT,Yes,,,,11/15/23,warl,,N,,,Must wear corrective lenses. Not valid for any class after 10/31/2023,,TRUE,5,5
20230602192293,1,1,PLT,55,M,Avon Lake,OH,USA,CL1,WWL,1/26/23,,NONE,,,,LEFT,Yes,,5/23/23,,10/16/23,warl,,N,,,Must Wear Corrective Lenses,,FALSE,4,4
20230602192293,1,2,PLT,54,M,Rocky River,OH,USA,CL1,WWL,2/9/23,,NONE,,,,RGT,Yes,,2/14/23,,10/16/23,warl,,N,,,Not Valid for any class after 8/31/2023,,TRUE,4,4
20230605192302,1,1,PLT,45,M,Garden Plain,KS,USA,CL1,WWL,3/3/23,,NONE,,,,SNGL,Yes,,3/29/23,,10/5/23,fina,,N,,,Must use corrective lenses to meet vision standards at all distances.,,TRUE,5,5
20230605192303,1,1,PLT,76,,Sante Fe,NM,USA,NONE,,,,MINR,,,,LEFT,No,,7/15/22,,11/16/23,coln,,N,,,,,TRUE,3,3
20230605192304,1,1,PLT,24,M,Glendale,AZ,USA,CL1,WWL,11/30/22,,NONE,,,,RGT,No,,8/13/21,,10/20/23,coln,,N,,,Must wear Corrective lenses,,TRUE,3,3
20230605192304,1,2,PASS,,,,,,,,,,,,,,LEFT,,,,,10/20/23,coln,,N,,,,,FALSE,3,3
20230605192305,1,1,PLT,27,M,Ukiah,CA,USA,CL2,WOWL,4/20/23,,NONE,,,,SNGL,Yes,,5/25/22,,10/20/23,coln,,N,,,,,TRUE,4,4
20230605192307,1,1,PLT,73,M,Port Ludlow,WA,USA,CL2,WWL,11/10/22,,SERS,,,,CTR,Yes,,12/31/21,6/27/23,10/20/23,coln,,N,,,Must wear corrective lenses,,TRUE,4,4
20230605192309,1,1,PLT,56,M,Twin Falls,ID,USA,CL3,WWL,10/1/22,,MINR,,,,RGT,No,,3/30/22,6/8/23,10/26/23,cort,,N,,,"Must have available glasses for near vision

English proficient",,TRUE,4,4
20230605192312,1,1,PLT,79,M,Yellvile,AR,USA,NONE,NONE,,,NONE,,,,LEFT,No,,,,9/28/23,coln,,N,,,,,TRUE,3,3
20230606192317,1,1,PLT,51,M,Walnut Ridge,AR,USA,CL2,WWL,3/1/23,,NONE,,,,SNGL,Yes,,11/14/21,6/13/23,7/7/23,bluc1,,N,,,Must use corrective lens(es) to meet vision standards at all required distances.,,FALSE,4,4
20230606192321,1,1,PLT,60,F,Burlington,WI,USA,CL3,WWL,8/1/11,,MINR,,,,REAR,No,,,,8/31/23,coln,,N,,,,,TRUE,L,L
20230606192322,1,1,PLT,45,M,Charleston,OF,USA,CL1,WWL,12/13/22,,NONE,,,,LEFT,Yes,,2/5/23,6/9/23,7/7/23,youj,,N,,,Must have available glasses for near vision.,,TRUE,3,3
20230606192322,1,2,PASS,,,,,USA,,,,,MINR,,,,RGT,,,,,7/7/23,youj,1,N,,,,,FALSE,L,L
20230606192322,1,3,PASS,,F,,,,,,,,SERS,,,,RGT,,,,,7/7/23,youj,2,N,,,,,FALSE,L,L
20230606192322,1,4,PASS,,,,,,,,,,NONE,,,,UNK,,,,,7/7/23,youj,,N,,,,,FALSE,L,L
20230606192322,1,5,PASS,,,,,,,,,,NONE,,,,LEFT,,,,,7/7/23,youj,2,N,,,,,FALSE,L,L
20230606192322,1,6,PASS,,,,,,,,,,NONE,,,,UNK,,,,,7/7/23,youj,,N,,,,,FALSE,L,L
20230606192323,1,1,PLT,52,M,Jacksonville Be,FL,USA,CL1,WWL,2/13/23,,NONE,,,,FRT,Yes,,2/25/23,6/3/23,7/7/23,broz,,N,,,Must wear corrective lenses,,TRUE,5,5
20230607192325,1,1,DSTU,22,M,Miami,FL,USA,CL1,WOWL,4/18/23,,NONE,,,,LEFT,No,,,6/14/23,7/7/23,coln,,N,,,,,TRUE,3,3
20230607192329,1,1,PLT,79,M,Wasilla,AK,USA,BASC,WOWL,8/1/22,,NONE,,,,LEFT,No,,6/22/21,6/6/23,8/31/23,coln,,N,,,,,TRUE,4,4
20230608192334,1,1,PLT,23,,Glenfield,NC,USA,CL1,WWL,5/12/23,,NONE,,,,SNGL,Yes,,4/19/23,,11/15/23,coln,,N,,,MUST USE CORRECTIVE LENS(ES) TO MEET VISION STANDARDS AT ALL REQUIRED DISTANCES.,,TRUE,4,4
20230608192337,1,1,PLT,23,M,Grand Forks,ND,USA,CL1,WWL,7/21/22,,NONE,,,,RGT,Yes,,4/11/22,,7/27/23,coln,,Y,N,,Must wear corrective lenses for near and distant vision,,FALSE,3,3
20230608192337,1,2,DSTU,21,M,Grand Forks,ND,USA,CL3,WWL,5/12/22,,NONE,,,,LEFT,No,,6/9/23,,7/27/23,coln,,Y,N,,Must wear corrective lenses,,TRUE,3,3
20230609192343,1,1,PLT,81,M,Los Gatos,CA,USA,CL2,WWL,8/16/22,,NONE,,,,LEFT,No,,10/29/22,,10/20/23,coln,,N,,,Must wear corrective lenses,,TRUE,3,3
20230609192343,1,2,PASS,,F,Los Gatos,CA,USA,,,,,NONE,,,,RGT,UNK,,,,10/20/23,coln,3,U,,,,,FALSE,L,L
20230609192344,1,1,PLT,48,M,Colorado Spring,CO,USA,CL3,WWL,2/11/22,,NONE,,,,FRT,No,,2/12/22,,8/31/23,coln,,N,,,Must Have Available Glasses for Near Vision,,TRUE,4,4
20230609192345,1,1,PLT,48,M,Portland,OR,USA,CL1,WWL,3/6/23,,NONE,,,,LEFT,Yes,,4/25/22,6/7/23,10/20/23,coln,,N,,,Sleep apnea,,TRUE,4,4
20230611192349,1,1,PLT,46,M,Wasilla,AK,USA,CL3,WOWL,8/15/22,,NONE,,,,FRT,No,,12/10/22,6/19/23,10/20/23,coln,,N,,,,,TRUE,3,3
20230612192356,1,1,PLT,26,M,Apex,NC,USA,CL2,WOWL,5/1/23,,NONE,,,,LEFT,Yes,,2/18/23,,10/5/23,coln,,U,,,,,TRUE,U,U
20230612192357,1,1,PLT,42,M,Bandon,OR,USA,CL3,WOWL,9/21/22,,NONE,,,,LEFT,No,,4/26/23,,10/20/23,coln,,N,,,,,TRUE,4,4
20230612192357,1,2,PASS,42,F,Bandon,OR,USA,,,,,NONE,,,,RGT,No,,,,10/20/23,coln,1,N,,,,,FALSE,4,4
20230612192357,1,3,PASS,13,,Bandon,OR,USA,,,,,NONE,,,,RGT,No,,,,10/20/23,coln,2,N,,,,,FALSE,L,L
20230612192358,1,1,PLT,38,M,Gerogetown,KY,USA,CL2,WOWL,6/8/23,,MINR,,,,RGT,Yes,,,,7/27/23,coln,,N,,,None,,TRUE,4,4
20230612192359,1,1,PLT,60,M,Yellville,AR,USA,CL2,WWL,1/17/23,,NONE,,,,LEFT,No,,3/4/23,,7/27/23,coln,,N,,,Must wear corrective lenses,,TRUE,L,L
20230612192359,1,2,PASS,,F,Yellville,AR,USA,,,,,NONE,,,,RGT,No,,,,7/27/23,coln,,N,,,,,FALSE,L,L
20230615192373,1,1,PLT,71,M,Dundee,MN,USA,SPRT,NONE,,,NONE,,,,LEFT,No,,4/10/23,,10/17/23,coln,,,,,,NONE,TRUE,L,L
20230616192378,1,1,PLT,48,M,Imperial,NE,USA,CL3,WOWL,10/4/21,,NONE,,,,SNGL,Yes,,3/15/22,6/15/22,9/28/23,coln,,N,,,,,TRUE,4,4
20230616192379,1,1,PLT,31,M,Orlando,FL,USA,CL2,WOWL,3/2/23,,NONE,,,,RGT,Yes,,5/31/23,6/5/23,11/9/23,coln,,N,,,NONE,,TRUE,4,4
20230617192388,1,1,PLT,78,,Smithville,MO,USA,CL3,WWL,9/29/22,,MINR,,,,LEFT,No,,11/4/21,,7/27/23,coln,,N,,,Must wear corrective lenses,,TRUE,3,3
20230620192396,1,1,PLT,35,M,Whitewood,SD,USA,CL2,WOWL,4/18/23,,NONE,,,,SNGL,Yes,,5/22/22,7/3/23,7/27/23,coln,,Y,N,,None.,,TRUE,5,5
20230620192398,1,1,PLT,59,M,Dover,NJ,USA,CL2,WWL,5/18/23,,MINR,,,,RGT,Yes,,3/11/22,6/18/23,9/28/23,sufp,,N,,,must wear corrective lenses for all distances,,TRUE,3,U
20230620192400,1,1,PLT,42,M,Hazelton,ID,USA,CL3,WOWL,6/9/19,,NONE,,,,FRT,No,,5/27/23,,10/20/23,coln,,N,,,,,TRUE,5,
20230620192401,1,1,FLTI,74,M,Seymour,TN,USA,CL1,WWL,12/1/22,,MINR,,,,FRT,Yes,,5/20/23,,9/8/23,coln,,N,,,Must wear corrective lenses,,FALSE,L,L
20230620192401,1,2,DSTU,,F,Knoxville,TN,USA,CL3,WOWL,,,MINR,,,,LEFT,No,,,,9/8/23,coln,,N,,,,,TRUE,L,L
20230620192402,1,1,PLT,67,M,Draper,UT,USA,SPRT,UNK,6/23/17,,NONE,,,,FRT,No,,5/2/23,,10/20/23,coln,,N,,,,UNK,TRUE,4,4
20230620192402,1,2,PASS,,,Rawdon,,CA,,,,,NONE,,,,REAR,,,,,10/20/23,coln,2,N,,,,,FALSE,4,4
20230620192404,1,1,PLT,76,M,Glenwood,NM,USA,CL3,WOWL,9/13/22,,SERS,,,,LEFT,No,,5/25/21,6/22/23,10/20/23,coln,,N,,,NONE,,TRUE,4,4
20230620192404,1,2,PASS,,F,Mimbres,NM,USA,,,,,MINR,,,,RGT,No,,,,10/20/23,coln,,N,,,,,FALSE,4,4
20230620192405,1,1,PLT,64,M,Cashmere,WA,USA,BASC,WOWL,1/27/23,,MINR,,,,REAR,No,,6/5/23,,10/26/23,coln,,N,,,None,,TRUE,4,4
20230620192407,1,1,PLT,37,M,Weiser,ID,USA,CL1,WOWL,2/8/23,,NONE,,,,LEFT,UNK,,2/8/23,6/24/23,10/26/23,coln,,N,,,,,TRUE,4,4
20230620192408,1,1,FLTI,56,M,Anchorage,AK,USA,CL2,WWL,3/24/23,,NONE,,,,REAR,No,,8/1/21,,10/26/23,coln,,N,,,Must use corrective lens(es) to meet vision standards at all required distances.,,FALSE,3,3
20230620192408,1,2,PLT,31,M,San Diego,CA,USA,CL1,WOWL,7/3/22,,NONE,,,,FRT,Yes,,8/26/22,,10/26/23,coln,,N,,,none,,TRUE,3,3
20230620192409,1,1,PLT,74,M,Anchorage,AK,USA,CL3,WWL,1/12/22,,NONE,,,,RGT,Yes,,5/4/23,,10/26/23,coln,,N,,,Must have available glasses for near vision,,TRUE,L,L
20230620192409,1,2,PASS,,,Anchorage,AK,USA,,,,,NONE,,,,RGT,UNK,,,,10/26/23,coln,,N,,,,,FALSE,L,L
20230621192418,1,1,PLT,38,M,Bethel,AK,USA,CL2,WOWL,7/25/22,,NONE,,,,LEFT,Yes,,10/17/22,,10/5/23,coln,,N,,,,,TRUE,L,L
20230621192418,1,2,FLTI,64,M,Burkesville,KY,USA,BASC,,1/25/23,,NONE,,,,RGT,No,,6/2/23,,10/5/23,coln,,N,,,,,FALSE,L,L
20230621192419,1,1,PLT,40,M,Cedar City,UT,USA,CL2,WWL,7/19/23,,NONE,,,,REAR,Yes,,5/26/23,,9/28/23,coln,,N,,,Must wear Corrective Lenses,,TRUE,5,5
20230622192422,1,1,PLT,68,M,Los Gatos,CA,USA,CL3,WWL,11/4/22,,NONE,,,,FRT,No,,5/20/22,6/27/23,10/26/23,coln,,N,,,Must have available glasses for near vision,,TRUE,4,4
20230623192424,1,1,PLT,78,M,Aurora,CO,USA,BASC,WOWL,6/27/22,,NONE,,,,LEFT,No,,1/13/23,,8/31/23,coln,,N,,,None,,TRUE,L,L
20230623192426,1,1,PLT,48,M,Westhope,ND,USA,CL2,WOWL,11/1/22,,SERS,,,,CTR,UNK,,6/30/21,,10/5/23,coln,,N,,,,,TRUE,U,U
20230623192427,1,1,PLT,65,M,Hot Springs,AR,USA,CL2,WWL,5/23/23,,NONE,,,,LEFT,Yes,,5/23/23,7/17/23,12/21/23,sufp,,U,,,Corrective Lenses,,TRUE,3,3
20230623192428,1,1,DSTU,18,F,Naperville,IL,USA,CL1,WWL,7/1/22,,NONE,,,,LEFT,No,,,,9/28/23,broda,,N,,,Must wear corrective lenses.,,TRUE,3,3
20230626192444,1,1,PLT,36,M,Idaho Falls,ID,USA,CL3,WOWL,7/23/20,,NONE,,,,RGT,,,,,12/7/23,dunk,,N,,,,,TRUE,3,3
20230626192444,1,2,PLT,35,,Idaho Falls,ID,USA,CL2,WOWL,6/27/22,,NONE,,,,LEFT,No,,,,12/7/23,dunk,,N,,,,,TRUE,3,3
20230626192444,1,3,PASS,,,Idaho Falls,ID,USA,,,,,NONE,,,,LEFT,No,,,,12/7/23,dunk,,N,,,,,FALSE,L,L
20230626192444,1,4,PASS,,,Idaho Falls,ID,USA,,,,,NONE,,,,CTR,,,,,12/7/23,dunk,,N,,,,,FALSE,L,L
20230626192444,1,5,PASS,,,Idaho Falls,ID,USA,,,,,NONE,,,,RGT,,,,,12/7/23,dunk,,N,,,,,FALSE,L,L
20230626192447,1,1,PLT,19,M,Mesa,AZ,USA,CL1,WWL,10/10/22,,NONE,,,,LEFT,No,,,7/19/23,10/26/23,coln,,Y,N,,Must wear corrective lenses,,TRUE,3,3
20230626192449,1,1,PLT,63,M,Spring City,UT,USA,CL2,WOWL,5/24/23,,NONE,,,,LEFT,No,,5/18/23,,10/26/23,coln,,N,,,,,TRUE,L,U
20230626192449,1,2,PASS,,,,,,,,,,NONE,,,,RGT,UNK,,,,10/26/23,coln,,N,,,,,FALSE,L,U
20230626192452,1,1,PLT,68,M,Bolivar,MO,USA,BASC,WOWL,3/3/23,,MINR,,,,LEFT,No,,,,7/27/23,coln,,N,,,,,TRUE,4,4
20230626192455,1,1,PLT,21,,,,,CL3,WOWL,11/1/21,,SERS,,,,LEFT,No,,5/5/23,,8/31/23,coln,,,,,,,TRUE,3,3
20230626192456,1,1,PLT,50,,SCOTT CITY,KS,USA,CL3,WOWL,1/25/23,,NONE,,,,LEFT,No,,5/5/18,,10/5/23,coln,,N,,,,,TRUE,L,L
20230626192459,1,1,PLT,52,M,Livingston,TX,USA,CL1,WOWL,6/13/23,,NONE,,,,LEFT,Yes,,1/11/23,6/27/23,7/27/23,coln,,N,,,None.,,TRUE,3,3
20230627192463,1,1,FLTI,29,M,Rigby,ID,USA,CL1,WOWL,2/1/22,,NONE,,,,RGT,Yes,,10/29/21,,11/2/23,coln,,U,,,,,TRUE,L,L
20230627192463,1,3,DSTU,24,M,Rexburg,ID,USA,CL1,WOWL,10/26/22,,NONE,,,,LEFT,No,,,,11/2/23,coln,,U,,,,,FALSE,L,L
20230628192484,1,1,PLT,59,M,Morrisville,NC,USA,CL3,WWL,9/28/22,,NONE,,,,LEFT,No,,,6/25/23,8/31/23,coln,,N,,,Must wear corrective lenses.,,TRUE,3,3
20230629192487,1,1,PLT,72,M,El Dorado Hills,CA,USA,CL2,WOWL,10/31/22,,NONE,,,,SNGL,No,,1/12/23,,11/2/23,coln,,N,,,,,TRUE,4,4
20230629192488,1,1,PLT,47,M,Perry,GA,USA,CL1,WWL,4/11/23,,NONE,,,,FRT,Yes,,11/28/22,,12/13/23,broda,,N,,,Must use corrective lenses to meet vision standards at all required distances,,TRUE,4,4
20230630192492,1,1,PLT,74,M,Warner Robbins,GA,USA,SPRT,NONE,,,SERS,,,,SNGL,No,,3/28/17,,8/10/23,coln,,N,,,,NONE,TRUE,3,3
20230703192500,1,1,PLT,74,M,Springdale,AR,USA,BASC,WWL,7/19/22,,NONE,,,,LEFT,No,,11/6/21,,10/17/23,coln,,N,,,"passengers limited to 5, aircraft limited to 6 seats, aircraft may not be more than 6,000 pounds",,TRUE,3,3
20230703192502,1,1,PLT,57,M,Cannon Fallos,MN,USA,CL3,WWL,4/12/23,,SERS,,,,FRT,No,,7/2/22,,11/9/23,coln,,N,,,Must use corrective lenses to meet vision standards at all required distances,,TRUE,4,4
20230703192504,1,1,PLT,72,,Aurora,CO,USA,CL3,WWL,7/12/23,,NONE,,,,LEFT,No,,4/27/23,,8/31/23,coln,,N,,,Must wear corrective lenses,,TRUE,3,3
20230705192511,1,1,DSTU,54,M,Kennesaw,GA,USA,CL3,WWL,3/8/22,,NONE,,,,LEFT,No,,,7/17/23,8/10/23,youj,,U,,,Near vision glasses,,TRUE,3,3
20230705192518,1,1,FLTI,59,M,"Kelowna, BC",OF,USA,CL1,WWL,1/6/23,,NONE,,,,RGT,Yes,,2/8/23,7/13/23,11/2/23,coln,,N,,,,,FALSE,5,5
20230705192518,1,2,PLT,50,M,"Enderby, BC",OF,USA,CL1,WWL,11/1/22,,NONE,,,,LEFT,UNK,,9/1/22,7/13/23,11/2/23,coln,,N,,,Corrective lenses,,TRUE,5,5
20230705192518,1,3,PASS,,,"Kelowna, BC",OF,USA,,,,,NONE,,,,LEFT,UNK,,,,11/2/23,coln,2,N,,,,,FALSE,4,4
20230705192518,1,4,PASS,,,"Kelowna, BC",OF,USA,,,,,NONE,,,,REAR,UNK,,,,11/2/23,coln,2,N,,,,,FALSE,4,4
20230705192520,1,1,PLT,26,M,Myrtle Beach,SC,USA,CL1,WOWL,6/2/23,,MINR,,,,RGT,Yes,,6/12/23,,8/31/23,coln,,N,,,None,,TRUE,3,3
20230705192521,1,1,PLT,56,M,McCall,ID,USA,CL2,WWL,7/20/22,,NONE,,,,FRT,No,,1/10/22,,11/2/23,coln,,N,,,Must wear corrective lenses for distant vision and have glasses for near vision.,,TRUE,3,3
20230705192525,1,1,PLT,51,M,San Francisco,CA,USA,CL3,WWL,5/10/22,,NONE,,,,LEFT,No,,12/16/22,,11/2/23,coln,,Y,,,MUST WEAR CORRECTIVE LENSES,,TRUE,3,3
20230705192530,1,1,PLT,57,M,Justin,TX,USA,CL3,WWL,2/21/23,,NONE,,,,LEFT,No,,4/27/22,,10/5/23,coln,,N,,,Not valid for any class after 2/29/2024. Must use corrective lens(es) to meet vision standards at all required distances.,,TRUE,4,4
20230705192532,1,1,PLT,67,M,Bozeman,MT,USA,CL3,WWL,7/10/23,,MINR,,,,LEFT,No,,5/10/22,,11/2/23,coln,,N,,,Must wear corrective lenses,,TRUE,3,3
20230706192536,1,1,PLT,53,M,Anderson,SC,USA,CL2,WWL,9/26/22,,NONE,,,,RGT,No,,,,12/7/23,coln,,N,,,Glasses for near vision,,TRUE,4,4
20230706192541,1,1,PLT,65,M,Elizabeth,CO,USA,SPRT,NONE,,,MINR,,,,REAR,No,,9/27/22,,11/9/23,coln,,N,,,,NONE,TRUE,L,U
20230706192544,1,1,PLT,62,M,Dunedin,FL,USA,CL3,WTLS,2/17/22,,NONE,,,,LEFT,No,,4/14/23,,10/5/23,coln,,N,,,"Diabetic, controllable",,TRUE,L,L
20230706192545,1,1,PLT,42,M,Topeka,KS,USA,CL2,WOWL,6/28/23,,NONE,,,,RGT,Yes,,9/3/22,,9/8/23,coln,,N,,,None,,TRUE,5,5
20230706192546,1,1,PLT,43,M,Sandia,TX,USA,CL2,WOWL,4/27/23,,NONE,,,,RGT,Yes,,2/25/23,,8/31/23,coln,,,,,,,TRUE,,
20230706192547,1,1,PLT,51,M,Louisville,KY,USA,CL1,WWL,9/26/22,,NONE,,,,RGT,Yes,,,,12/13/23,broda,,N,,,MUST HAVE AVAILABLE GLASSES FOR NEAR VISION,,TRUE,4,4
20230706192547,1,2,DSTU,17,F,Louisville,KY,USA,UNK,,,,NONE,,,,LEFT,No,,,,12/13/23,broda,,N,,,,,FALSE,4,4
20230706192552,1,1,PLT,38,F,Talkeetna,AK,USA,CL3,WOWL,9/10/20,,NONE,,,,LEFT,No,,7/29/22,7/21/23,12/7/23,stam,,N,,,,,TRUE,U,U
20230706192552,1,2,PASS,40,F,Talkeetna,AK,USA,,,,,NONE,,,,UNK,No,,,,12/7/23,stam,,N,,,,,FALSE,U,U
20230706192552,1,3,PASS,,F,Pagosa Springs,CO,USA,,,,,NONE,,,,UNK,No,,,,12/7/23,stam,,N,,,,,FALSE,U,U
20230707192553,1,1,PLT,48,M,Tappen,ND,USA,BASC,WWL,5/1/23,,NONE,,,,LEFT,No,,6/4/23,7/31/23,8/31/23,coln,,U,,,Glasses,,TRUE,U,U
20230707192553,1,2,PRPS,,M,Warner Robins,GA,USA,,,,,NONE,,,,RGT,Yes,,,,8/31/23,coln,1,N,,,,,FALSE,L,L
20230707192554,1,1,PLT,37,F,Virginia Beach,VA,USA,CL1,WOWL,2/20/23,,NONE,,,,LEFT,Yes,,5/8/23,,8/31/23,coln,,N,,,,,TRUE,5,5
20230710192566,1,1,PLT,50,M,,,,CL1,WWL,2/15/23,,NONE,,,,LEFT,Yes,,,,10/5/23,coln,,,,,"MUST USE CORRECTIVE LENS(ES) TO MEET VISION STANDARDS AT ALL REQUIRED DISTANCES.
NOT VALID FOR ANY CLASS AFTER 02/29/2024.",,TRUE,,
20230710192566,1,2,CPLT,60,,Brookfield,MO,USA,CL1,WWL,3/15/23,,NONE,,,,RGT,Yes,,,,10/5/23,coln,,,,,MUST USE CORRECTIVE LENS(ES) TO MEET VISION STANDARDS AT ALL REQUIRED DISTANCES.,,FALSE,,
20230710192569,1,1,PLT,55,M,Grand Haven,MI,USA,BASC,WOWL,6/9/23,,NONE,,,,LEFT,No,,2/1/23,,9/28/23,coln,,N,,,,,TRUE,3,3
20230710192569,1,2,FLTI,56,M,Lebanon,TN,USA,CL1,WWL,3/14/23,,NONE,,,,RGT,Yes,,,7/8/23,9/28/23,coln,,N,,,,,FALSE,3,3
20230710192570,1,1,PLT,49,M,Byron,IL,USA,SPRT,,,,MINR,,,,FRT,No,,7/10/22,,10/17/23,coln,,N,,,,,TRUE,3,3
20230710192572,1,1,PLT,76,M,Frankston,TX,USA,CL3,WOWL,5/3/23,,NONE,,,,LEFT,No,,,,11/9/23,coln,,N,,,"Limited Function, Left Leg",,TRUE,L,L
20230710192573,1,1,PLT,61,M,St. Joseph,MI,USA,CL3,WWL,10/19/21,,NONE,,,,FRT,No,,5/11/23,,9/28/23,coln,,N,,,Must have glasses for near vision,,TRUE,3,3
20230710192574,1,1,PLT,63,M,North Las Vegas,NV,USA,CL2,WOWL,6/30/22,,NONE,,,,FRT,No,,10/26/22,7/10/23,11/16/23,coln,,N,,,Must have available glasses for near vision,,TRUE,5,5
20230710192576,1,1,PLT,39,,South Weber,UT,USA,CL1,WWL,5/3/23,,NONE,,,,RGT,Yes,,8/31/22,,1/4/24,broda,,N,,,must use Corrective Lens(es) to meet vision standards at all required distances,,FALSE,3,L
20230710192576,1,2,PLT,40,,Stockton,UT,USA,CL2,WOWL,11/8/22,,NONE,,,,LEFT,No,,9/16/21,,1/4/24,broda,,N,,,,,TRUE,L,L
